"","mouse_tg_2_204.counts","mouse_tg_2_205.counts","mouse_tg_2_226.counts","mouse_tg_2_227.counts","avg","Symbol","Name"
"ENSMUSG00000021916",21.945713697098,15.7337809839864,22.7833424662689,25.6559796811219,86.1188168284752,"Glt8d1","glycosyltransferase 8 domain containing 1"
"ENSMUSG00000021917",96.6490265176081,105.250390371393,93.7791773772874,116.849830534853,412.528424801142,"Spcs1","signal peptidase complex subunit 1 homolog (S. cerevisiae)"
"ENSMUSG00000021918",15.1733026386296,13.2753777052385,17.4035338581048,10.6625812990988,56.5147955010716,"Nek4","NIMA (never in mitosis gene a)-related expressed kinase 4"
"ENSMUSG00000021919",26.3400262159515,29.1320788531622,36.7473265584982,25.2174159258891,117.436847553501,"Chat","choline acetyltransferase"
"ENSMUSG00000021928",16.0263162452306,18.0385340578125,13.9933819534761,19.022702883225,67.0809351397442,"Ebpl","emopamil binding protein-like"
"ENSMUSG00000021929",71.7306896459916,66.5612687720986,71.0252327722653,48.1049619021036,257.422153092459,"Kpna3","karyopherin (importin) alpha 3"
"ENSMUSG00000021930",62.0632021045138,58.0183173784497,57.9137866561932,48.4338847185283,226.429190857685,"Spryd7","SPRY domain containing 7"
"ENSMUSG00000021932",13.5965199112762,11.9539859429115,11.1123915512899,15.5416030760643,52.2045004815419,"Rnaseh2b","ribonuclease H2, subunit B"
"ENSMUSG00000021936",67.2588304356289,46.2179816404599,67.5268872838963,51.0652672499254,232.068966609911,"Mapk8","mitogen-activated protein kinase 8"
"ENSMUSG00000021938",39.3937192866635,32.3280031155345,31.2205286441001,28.3421826819232,131.284433728221,"Pspc1","paraspeckle protein 1"
"ENSMUSG00000021939",752.823281171121,929.430089571616,716.278889278247,867.972492075221,3266.50475209621,"Ctsb","cathepsin B"
"ENSMUSG00000021943",4.75619707922971,3.93344524599659,3.76292623959022,3.6455612153731,16.0981297801896,"Gdf10","growth differentiation factor 10"
"ENSMUSG00000021945",67.6724127903445,62.2283329933054,71.7307814421885,45.226887258388,246.858414484227,"Zmym2","zinc finger, MYM-type 2"
"ENSMUSG00000021947",10.494652250909,12.1998262707863,8.34899259409079,12.2523749118178,43.295846027604,"Cryl1","crystallin, lambda 1"
"ENSMUSG00000021948",20.7308155301208,18.8375151234055,19.7847606190954,21.4622137717078,80.8153050443296,"Prkcd","protein kinase C, delta"
"ENSMUSG00000021950",1.26659596131661,0.952631270514799,0.646752947429569,0.959358214571867,3.82533839383284,"Anxa8","annexin A8"
"ENSMUSG00000021951",17.7323434584325,20.0974468037638,18.4912547242363,25.162595456485,81.4836404429176,"Eef1akmt1","eukaryotic translation elongation factor 1 alpha lysine methyltransferase 1"
"ENSMUSG00000021952",15.0957559471204,12.4456665986611,16.4040065757136,8.71645463525297,52.661883756748,"Xpo4","exportin 4"
"ENSMUSG00000021957",225.867663469072,293.441161359542,216.25066733145,268.373607967804,1003.93310012787,"Tkt","transketolase"
"ENSMUSG00000021958",4.57525479904163,4.27147569682442,4.32148560327939,6.24953351206816,19.4177496112136,"Pinx1","PIN2/TERF1 interacting, telomerase inhibitor 1"
"ENSMUSG00000021959",15.1991515357993,13.5519480740976,13.2290375610594,10.4158891867803,52.3960263577366,"Lats2","large tumor suppressor 2"
"ENSMUSG00000021962",23.0572162753962,19.8823365168734,19.6671691741082,16.5557817600402,79.1625037264181,"Dcp1a","decapping mRNA 1A"
"ENSMUSG00000021963",44.5634987206088,41.4548252878859,35.8947885823411,44.2675290438162,166.180641634652,"Sap18","Sin3-associated polypeptide 18"
"ENSMUSG00000021965",0.904711400940435,0.430220573780877,0.852537976157159,0.603025163445174,2.79049511432364,"Ska3","spindle and kinetochore associated complex subunit 3"
"ENSMUSG00000021967",21.8681670055888,25.22936364815,20.8430836239802,27.1087221203308,95.0493363980497,"Mrpl57","mitochondrial ribosomal protein L57"
"ENSMUSG00000021969",114.872499022265,64.6252761900846,110.65354973295,64.4140515498254,354.565376495125,"Zdhhc20","zinc finger, DHHC domain containing 20"
"ENSMUSG00000021972",53.2228792724673,41.4855553288703,67.4680915614027,47.5293469733605,209.705873136101,"Hmbox1","homeobox containing 1"
"ENSMUSG00000021973",52.3440167686966,50.1206968454722,44.5377597888998,49.5851145760145,196.587587979083,"Micu2","mitochondrial calcium uptake 2"
"ENSMUSG00000021974",36.6537361866725,36.8453191402337,39.3049404869697,43.171119655734,155.97511546961,"Fgf9","fibroblast growth factor 9"
"ENSMUSG00000021975",15.509338301836,14.4431192626437,14.4049520109313,17.0765762193792,61.4339857947903,"Ints9","integrator complex subunit 9"
"ENSMUSG00000021978",113.993636518495,118.064817461866,117.767832154675,115.616369973261,465.442656108297,"Extl3","exostoses (multiple)-like 3"
"ENSMUSG00000021981",45.2355700470217,45.4190005748669,43.6558239514959,43.664503880371,177.974898453755,"Cab39l","calcium binding protein 39-like"
"ENSMUSG00000021982",67.439772715817,57.9875873374654,67.2917043939219,72.2259684399106,264.945032887115,"Cdadc1","cytidine and dCMP deaminase domain containing 1"
"ENSMUSG00000021983",114.097032107174,111.888079224012,137.846571386239,97.6900764781181,461.521759195543,"Atp8a2","ATPase, aminophospholipid transporter-like, class I, type 8A, member 2"
"ENSMUSG00000021986",59.4266145932017,48.6149248372391,52.5633759092758,36.7023042660494,197.307219605766,"Amer2","APC membrane recruitment 2"
"ENSMUSG00000021987",122.523772584505,108.999455371484,129.409385208407,98.6768449273921,459.609458091788,"Mtmr6","myotubularin related protein 6"
"ENSMUSG00000021990",24.9183368716165,22.6480402054647,24.5766120023236,18.1181651380573,90.2611542174621,"Spata13","spermatogenesis associated 13"
"ENSMUSG00000021991",72.170120897877,84.8763731987702,87.5762286542129,87.849802220081,332.472524970941,"Cacna2d3","calcium channel, voltage-dependent, alpha2/delta subunit 3"
"ENSMUSG00000021993",31.3547122668785,41.2704450419798,33.719346850078,39.3062765627445,145.650780721681,"Mipep","mitochondrial intermediate peptidase"
"ENSMUSG00000021994",15.7161294791938,11.8310657789741,14.4343498721781,9.73063331922894,51.712178449575,"Wnt5a","wingless-type MMTV integration site family, member 5A"
"ENSMUSG00000021996",68.2669374252482,82.7560003708501,72.4657279733585,88.4254171488241,311.914082918281,"Esd","esterase D/formylglutathione hydrolase"
"ENSMUSG00000021998",48.8802645479532,49.6290161897226,53.8862796653818,46.9263218099153,199.321882212973,"Lcp1","lymphocyte cytosolic protein 1"
"ENSMUSG00000022000",38.7216479602506,38.5047413533885,46.6250079374225,36.2911507455186,160.14254799658,"Zc3h13","zinc finger CCCH type containing 13"
"ENSMUSG00000022003",6.97920223582621,5.90016786899489,6.99669097673806,4.4678682564347,24.3439293379939,"Slc25a30","solute carrier family 25, member 30"
"ENSMUSG00000022008",33.8362063951723,29.2549990170996,32.0730666202572,22.9971869150228,118.161458947552,"Gpalpp1","GPALPP motifs containing 1"
"ENSMUSG00000022009",13.4672754254276,14.0743587708315,12.111918833681,13.8147582898349,53.4683113197751,"Nufip1","nuclear fragile X mental retardation protein interacting protein 1"
"ENSMUSG00000022010",382.15009575724,410.52261750991,381.437249677211,391.719664127044,1565.82962707141,"Tsc22d1","TSC22 domain family, member 1"
"ENSMUSG00000022012",16.3365030112673,14.4738493036281,18.1090825280279,15.5141928413622,64.4336276842855,"Enox1","ecto-NOX disulfide-thiol exchanger 1"
"ENSMUSG00000022013",37.4809008961037,42.2230763124946,42.5093073628707,42.9244275434155,165.137712114885,"Dnajc15","DnaJ heat shock protein family (Hsp40) member C15"
"ENSMUSG00000022014",0.697920223582621,0.860441147561754,0.61735508618277,0.49338422463696,2.66910068196411,"Epsti1","epithelial stromal interaction 1 (breast)"
"ENSMUSG00000022016",178.460786059793,161.455635331766,191.380076716659,97.3063331922894,628.602831300508,"Akap11","A kinase (PRKA) anchor protein 11"
"ENSMUSG00000022018",17.9649835329601,22.3407397956213,25.0763756435192,26.0945434363548,91.4766424084553,"Rgcc","regulator of cell cycle"
"ENSMUSG00000022019",28.9249159329242,25.5981241399622,28.8099040218626,26.1493639057589,109.482308000508,"Tdrd3","tudor domain containing 3"
"ENSMUSG00000022020",4.26506803300491,3.22665430335658,5.32101288567054,4.55009896054086,17.3628341825729,"Naa16","N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
"ENSMUSG00000022021",2.40394743678458,2.734973647607,3.35135618213504,3.75520215418131,12.2454794207079,"Diaph3","diaphanous related formin 3"
"ENSMUSG00000022022",6.8758066471473,7.31374975427491,6.93789525424446,6.08507210385584,27.2125237595225,"Mtrf1","mitochondrial translational release factor 1"
"ENSMUSG00000022023",51.361758676247,44.896589878133,45.3021041813166,46.9537320446174,188.514184780314,"Wbp4","WW domain binding protein 4"
"ENSMUSG00000022024",57.3070050252841,63.0887741408672,60.1480241109499,55.8894685574868,236.433271834588,"Sugt1","SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)"
"ENSMUSG00000022025",1.29244485848634,1.0140913524835,1.35230161735273,1.39792196980472,5.05675979812729,"Cnmd","chondromodulin"
"ENSMUSG00000022031",99.6474985892964,116.46685533068,101.275631995221,116.246805371408,433.636791286606,"Elp3","elongator acetyltransferase complex subunit 3"
"ENSMUSG00000022032",3.02432096885802,2.88862385252875,3.20436687590104,3.09735652133203,12.2146682186198,"Scara5","scavenger receptor class A, member 5"
"ENSMUSG00000022033",0.827164709431255,0.36876049181218,0.881935837403957,0.685255867551334,2.76311690619873,"Pbk","PDZ binding kinase"
"ENSMUSG00000022035",45.8300946819254,41.8850458616668,52.2399994355611,43.691914115073,183.647054094226,"Ccdc25","coiled-coil domain containing 25"
"ENSMUSG00000022037",739.381854642863,1007.36147350792,759.728928201015,941.267459668512,3447.73971602031,"Clu","clusterin"
"ENSMUSG00000022040",11.7095504178862,15.6415908610333,10.9360043838091,13.2117331263897,51.4988787891183,"Ephx2","epoxide hydrolase 2, cytoplasmic"
"ENSMUSG00000022041",4.00657906130764,4.30220573780877,5.26221716317694,4.35822731762648,17.9292292799198,"Chrna2","cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)"
"ENSMUSG00000022043",157.574877146654,161.240525044876,154.897330909382,153.195801749776,626.908534850688,"Trim35","tripartite motif-containing 35"
"ENSMUSG00000022044",275.058114783062,272.298893162311,249.352659095345,329.224329006363,1125.93399604708,"Stmn4","stathmin-like 4"
"ENSMUSG00000022048",168.922543004164,155.340357175881,174.740887250971,231.972816283478,730.976603714493,"Dpysl2","dihydropyrimidinase-like 2"
"ENSMUSG00000022051",154.731498457984,134.075168814712,138.081754276213,142.03983622604,568.928257774949,"Bnip3l","BCL2/adenovirus E1B interacting protein 3-like"
"ENSMUSG00000022052",89.282090824236,85.214403649598,79.0802467538882,82.1210631673518,335.697804395074,"Ppp2r2a","protein phosphatase 2, regulatory subunit B, alpha"
"ENSMUSG00000022053",13.2863331452395,10.4174838936941,11.2005851350303,7.59263501246878,42.4970371864327,"Ebf2","early B cell factor 2"
"ENSMUSG00000022054",2216.82727017293,2652.00253694926,3082.36575172683,2846.14172028771,10797.3372791367,"Nefm","neurofilament, medium polypeptide"
"ENSMUSG00000022055",1587.17398401556,1830.09686078188,2005.19871778288,1849.42335581694,7271.89291839727,"Nefl","neurofilament, light polypeptide"
"ENSMUSG00000022064",8.65938055185845,6.76060901655664,7.81983109164842,7.31853266544825,30.5583533255117,"Pibf1","progesterone immunomodulatory binding factor 1"
"ENSMUSG00000022070",3.28280994055529,1.29066172134263,2.1166460097695,1.89130619444168,8.5814238661091,"Bora","bora, aurora kinase A activator"
"ENSMUSG00000022074",0.672071326412894,0.706790942640012,1.23471017236554,0.904537745167761,3.51811018658621,"Tnfrsf10b","tumor necrosis factor receptor superfamily, member 10b"
"ENSMUSG00000022075",41.048048705526,51.780119058627,56.4732914551001,56.5473141903361,205.848773409589,"Rhobtb2","Rho-related BTB domain containing 2"
"ENSMUSG00000022076",14.4236846207075,11.0013546723967,11.4357680250046,10.27883801327,47.1396453313789,"Klhl1","kelch-like 1"
"ENSMUSG00000022089",10.5463500452485,11.7696056970054,9.93647710141792,13.2939638304959,45.5463966741677,"Bin3","bridging integrator 3"
"ENSMUSG00000022090",68.4220308082666,68.1592309032847,80.4619462324877,118.192932035254,335.236139979293,"Pdlim2","PDZ and LIM domain 2"
"ENSMUSG00000022091",50.5862917611552,52.4561799602827,53.6216989141606,66.277947509565,222.942118145163,"Sorbs3","sorbin and SH3 domain containing 3"
"ENSMUSG00000022092",17.8098901499417,13.9514386068942,14.7871242071397,15.3771416678519,61.9255946318275,"Ppp3cc","protein phosphatase 3, catalytic subunit, gamma isoform"
"ENSMUSG00000022094",29.8296273338646,31.2217216400979,34.8658634387031,34.4546650204811,130.371877433147,"Slc39a14","solute carrier family 39 (zinc transporter), member 14"
"ENSMUSG00000022095",36.1367582432779,31.9899726647066,37.7468538408894,35.1947413574365,141.06832610631,"Fam160b2","family with sequence similarity 160, member B2"
"ENSMUSG00000022096",39.2644748008149,38.1667109025607,34.5130891037415,33.1663839894846,145.110658796602,"Hr","hairless"
"ENSMUSG00000022098",20.9376067074786,17.731233647969,20.1081370928102,21.7911365881324,80.5681140363903,"Bmp1","bone morphogenetic protein 1"
"ENSMUSG00000022099",212.426236940814,271.622832260655,226.833897380298,256.779078688836,967.662045270603,"Dmtn","dematin actin binding protein"
"ENSMUSG00000022100",75.2978374554139,67.5446300835977,78.6980745576798,56.9584677108669,278.499009807558,"Xpo7","exportin 7"
"ENSMUSG00000022103",19.0247883169189,19.2370056562021,15.0223070971141,19.9820610977969,73.2661621680319,"Gfra2","glial cell line derived neurotrophic factor family receptor alpha 2"
"ENSMUSG00000022105",32.15602807914,25.3830138530717,37.4528752284214,23.0520073844269,118.04392454506,"Rb1","RB transcriptional corepressor 1"
"ENSMUSG00000022106",21.0410022961575,19.9745266398264,22.3129766863201,17.6247809134203,80.9532865357244,"Rcbtb2","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2"
"ENSMUSG00000022108",864.102783486794,863.083931086408,781.365754078659,836.395901698456,3344.94837035032,"Itm2b","integral membrane protein 2B"
"ENSMUSG00000022109",19.3349750829556,17.1780929102507,20.284524260291,22.2571105780673,79.0547028315646,"Med4","mediator complex subunit 4"
"ENSMUSG00000022110",221.266559772861,197.717083693297,221.071916575925,218.048417054834,858.103977096918,"Sucla2","succinate-Coenzyme A ligase, ADP-forming, beta subunit"
"ENSMUSG00000022111",20.3172331754052,18.3765645086403,21.3722451264226,12.3620158506261,72.4280586610941,"Uchl3","ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)"
"ENSMUSG00000022112",46.2953748309805,47.9695939765678,54.150860416603,40.567147359039,188.98297658319,"Gpc5","glypican 5"
"ENSMUSG00000022114",29.3126493904701,24.8606031563378,28.5453232706414,24.1210065378069,106.839582355256,"Spry2","sprouty homolog 2 (Drosophila)"
"ENSMUSG00000022119",34.1980909555484,20.5276673775447,33.1607874863888,21.3251625981975,109.211708417679,"Rbm26","RNA binding motif protein 26"
"ENSMUSG00000022120",12.2265283612807,11.646685533068,13.1996396998126,10.3884789520782,47.4613325462395,"Rnf219","ring finger protein 219"
"ENSMUSG00000022122",110.090453045866,95.0787468055738,105.009160373564,66.8535624383081,377.031922663312,"Ednrb","endothelin receptor type B"
"ENSMUSG00000022123",2.19715625942677,1.9052625410296,2.17544173226309,1.91871642914373,8.1965769618632,"Scel","sciellin"
"ENSMUSG00000022124",72.9455878129688,53.101510820954,63.8815524892933,46.241065942364,236.16971706558,"Fbxl3","F-box and leucine-rich repeat protein 3"
"ENSMUSG00000022125",18.352716990506,17.3624731561568,18.9616205041851,15.925346361893,70.6021570127409,"Cln5","ceroid-lipofuscinosis, neuronal 5"
"ENSMUSG00000022129",0.982258092449615,0.706790942640012,0.676150808676367,0.685255867551334,3.05045571131733,"Dct","dopachrome tautomerase"
"ENSMUSG00000022130",3.33450773489474,2.24329299185743,3.38075404338184,3.37145886835256,12.3300136384866,"Tgds","TDP-glucose 4,6-dehydratase"
"ENSMUSG00000022131",27.0379464395341,26.4278352465396,25.8995157584295,29.7401046517279,109.105402096231,"Gpr180","G protein-coupled receptor 180"
"ENSMUSG00000022132",79.2527187223821,91.7906324202486,78.4040959452118,90.947158741413,340.394605829255,"Cldn10","claudin 10"
"ENSMUSG00000022136",80.493465786529,69.511352706596,93.3970051810791,58.0000566295449,301.401880303749,"Dnajc3","DnaJ heat shock protein family (Hsp40) member C3"
"ENSMUSG00000022139",160.728442601361,110.382307215779,173.888349274814,86.5341109543824,531.533210046336,"Mbnl2","muscleblind-like 2"
"ENSMUSG00000022141",36.9380740555395,23.7850517218856,38.5405960945529,20.036881567201,119.300603439179,"Nipbl","Nipped-B homolog (Drosophila)"
"ENSMUSG00000022142",15.6385827876847,13.8899785249255,19.9611477865762,12.0330930342014,61.5228021333878,"Nup155","nucleoporin 155"
"ENSMUSG00000022146",5.16977943394534,4.27147569682442,4.43907704826658,4.8790217769655,18.7593539560018,"Osmr","oncostatin M receptor"
"ENSMUSG00000022148",2.81752979150021,1.99745266398264,2.46942034473108,2.02835736795195,9.31276016816588,"Fyb","FYN binding protein"
"ENSMUSG00000022150",16.1814096282489,11.2164649592872,17.6975124705727,9.84027425803715,54.935661316146,"Dab2","disabled 2, mitogen-responsive phosphoprotein"
"ENSMUSG00000022151",51.7753410309626,57.7724770505749,52.6221716317694,51.8601640562849,214.030153769592,"Ttc33","tetratricopeptide repeat domain 33"
"ENSMUSG00000022159",7.80636694525746,6.57622877065055,8.76056265154597,4.55009896054086,27.6932573279948,"Rab2b","RAB2B, member RAS oncogene family"
