"","moto_1.counts","moto_2.counts","sum","Symbol","Name"
"ENSMUSG00000020211",33.0610314457019,26.7318094009167,59.7928408466186,"Sf3a2","splicing factor 3a, subunit 2"
"ENSMUSG00000020212",2.60551035911836,2.48084571082543,5.08635606994379,"Mdm1","transformed mouse 3T3 cell double minute 1"
"ENSMUSG00000020213",0,0.0278746709081509,0.0278746709081509,"Glipr1l1","GLI pathogenesis-related 1 like 1"
"ENSMUSG00000020214",0,0,0,"Glipr1l2","GLI pathogenesis-related 1 like 2"
"ENSMUSG00000020216",0.202650805709206,0.390245392714113,0.592896198423319,"Jsrp1","junctional sarcoplasmic reticulum protein 1"
"ENSMUSG00000020218",0,0,0,"Wif1","Wnt inhibitory factor 1"
"ENSMUSG00000020219",84.8238372468533,90.9271765023883,175.751013749242,"Timm13","translocase of inner mitochondrial membrane 13"
"ENSMUSG00000020220",40.5591112569425,36.8781896114837,77.4373008684262,"Vps13d","vacuolar protein sorting 13D"
"ENSMUSG00000020224",10.2193906307642,8.22302791790452,18.4424185486688,"Llph","LLP homolog, long-term synaptic facilitation (Aplysia)"
"ENSMUSG00000020225",81.1471726289863,79.3034387336894,160.450611362676,"Tmbim4","transmembrane BAX inhibitor motif containing 4"
"ENSMUSG00000020226",0,0,0,"Slc5a4b","solute carrier family 5 (neutral amino acid transporters, system A), member 4b"
"ENSMUSG00000020227",1.44750575506576,1.28223486177494,2.7297406168407,"Irak3","interleukin-1 receptor-associated kinase 3"
"ENSMUSG00000020228",5.5584220994525,4.6550700416612,10.2134921411137,"Helb","helicase (DNA) B"
"ENSMUSG00000020229",0,0,0,"Slc5a4a","solute carrier family 5, member 4a"
"ENSMUSG00000020230",70.8988318831207,83.6240127244528,154.522844607574,"Prmt2","protein arginine N-methyltransferase 2"
"ENSMUSG00000020231",73.3306415516312,78.9689426827916,152.299584234423,"Dip2a","disco interacting protein 2 homolog A"
"ENSMUSG00000020232",24.4917973757126,25.0593291464277,49.5511265221403,"Hmg20b","high mobility group 20B"
"ENSMUSG00000020234",0.173700690607891,0,0.173700690607891,"4930404N11Rik","RIKEN cDNA 4930404N11 gene"
"ENSMUSG00000020235",79.4391158380087,107.345357667289,186.784473505298,"Fzr1","fizzy/cell division cycle 20 related 1 (Drosophila)"
"ENSMUSG00000020238",78.36796157926,94.4115103659072,172.779471945167,"Ncln","nicalin"
"ENSMUSG00000020241",0.289501151013151,0.445994734530415,0.735495885543566,"Col6a2","collagen, type VI, alpha 2"
"ENSMUSG00000020246",11.4642455801208,12.6829752632087,24.1472208433295,"Hcfc2","host cell factor C2"
"ENSMUSG00000020248",22.8705909300389,20.0697630538687,42.9403539839076,"Nfyb","nuclear transcription factor-Y beta"
"ENSMUSG00000020250",159.746735129057,168.558134981589,328.304870110646,"Txnrd1","thioredoxin reductase 1"
"ENSMUSG00000020251",0.231600920810521,0.278746709081509,0.51034762989203,"Glt8d2","glycosyltransferase 8 domain containing 2"
"ENSMUSG00000020253",8.8008349907998,8.11152923427192,16.9123642250717,"Ppm1m","protein phosphatase 1M"
"ENSMUSG00000020255",32.2793783379664,29.2962791244666,61.575657462433,"D10Wsu102e","DNA segment, Chr 10, Wayne State University 102, expressed"
"ENSMUSG00000020256",3.24241289134729,4.23694997803894,7.47936286938623,"Aldh1l2","aldehyde dehydrogenase 1 family, member L2"
"ENSMUSG00000020257",83.1157804558757,85.2964929789418,168.412273434818,"Wdr82","WD repeat domain containing 82"
"ENSMUSG00000020258",2.05545817219337,1.28223486177494,3.33769303396832,"Glyctk","glycerate kinase"
"ENSMUSG00000020260",24.897098987131,25.1987025009684,50.0958014880994,"Pofut2","protein O-fucosyltransferase 2"
"ENSMUSG00000020261",130.304468071019,135.833271335419,266.137739406439,"Slc36a1","solute carrier family 36 (proton/amino acid symporter), member 1"
"ENSMUSG00000020262",204.908914687108,214.495592638221,419.40450732533,"Adarb1","adenosine deaminase, RNA-specific, B1"
"ENSMUSG00000020263",27.4157590009454,25.5053238809581,52.9210828819035,"Appl2","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"
"ENSMUSG00000020264",0,0.0557493418163019,0.0557493418163019,"Slc36a2","solute carrier family 36 (proton/amino acid symporter), member 2"
"ENSMUSG00000020265",84.8817374770559,87.7773386897673,172.659076166823,"Sumo3","small ubiquitin-like modifier 3"
"ENSMUSG00000020267",291.527659070243,274.732756470736,566.260415540979,"Hint1","histidine triad nucleotide binding protein 1"
"ENSMUSG00000020268",9.55353798343399,7.41466246156815,16.9682004450021,"Lyrm7","LYR motif containing 7"
"ENSMUSG00000020270",0,0,0,"Smim23","small integral membrane protein 23"
"ENSMUSG00000020271",204.040411234069,202.843980198614,406.884391432683,"Fbxw11","F-box and WD-40 domain protein 11"
"ENSMUSG00000020272",6.5137758977959,6.32755029615026,12.8413261939462,"Stk10","serine/threonine kinase 10"
"ENSMUSG00000020273",12.9696515653892,11.1498683632604,24.1195199286495,"Papolg","poly(A) polymerase gamma"
"ENSMUSG00000020275",4.05301611418412,4.18120063622264,8.23421675040676,"Rel","reticuloendotheliosis oncogene"
"ENSMUSG00000020277",115.047757412626,127.916864797505,242.964622210131,"Pfkl","phosphofructokinase, liver, B-type"
"ENSMUSG00000020279",0,0,0,"Il9r","interleukin 9 receptor"
"ENSMUSG00000020280",4.19776668969069,4.87806740892641,9.0758340986171,"Pus10","pseudouridylate synthase 10"
"ENSMUSG00000020282",3.09766231584072,3.20558715443736,6.30324947027808,"Rhbdf1","rhomboid 5 homolog 1"
"ENSMUSG00000020283",49.3020460175397,46.8573217966017,96.1593678141414,"Pex13","peroxisomal biogenesis factor 13"
"ENSMUSG00000020284",29.8765187845572,31.4705034553024,61.3470222398596,"1810043G02Rik","RIKEN cDNA 1810043G02 gene"
"ENSMUSG00000020286",0,0,0,"1700093K21Rik","RIKEN cDNA 1700093K21 gene"
"ENSMUSG00000020287",4.86361933702094,4.62719537075305,9.49081470777399,"Mpg","N-methylpurine-DNA glycosylase"
"ENSMUSG00000020288",34.2190360497545,25.5053238809581,59.7243599307126,"Ahsa2","AHA1, activator of heat shock protein ATPase 2"
"ENSMUSG00000020289",32.1925279926624,46.8015724547854,78.9941004474478,"Nprl3","nitrogen permease regulator-like 3"
"ENSMUSG00000020290",67.0774166897471,65.7842233432362,132.861640032983,"Xpo1","exportin 1"
"ENSMUSG00000020295",0.202650805709206,0.0278746709081509,0.230525476617357,"Hbq1a","hemoglobin, theta 1A"
"ENSMUSG00000020297",87.0529961096546,79.9166814936687,166.969677603323,"Nsg2","neuron specific gene family member 2"
"ENSMUSG00000020299",0.0579002302026302,0.0557493418163019,0.113649572018932,"4930524B15Rik","RIKEN cDNA 4930524B15 gene"
"ENSMUSG00000020300",50.5179508517949,46.1604550238979,96.6784058756928,"Cpeb4","cytoplasmic polyadenylation element binding protein 4"
"ENSMUSG00000020303",4.71886876151436,3.70733123078407,8.42619999229844,"Stc2","stanniocalcin 2"
"ENSMUSG00000020305",10.7404927025879,10.2300042232914,20.9704969258793,"Asb3","ankyrin repeat and SOCS box-containing 3"
"ENSMUSG00000020307",74.5465463858864,82.5926499008512,157.139196286738,"Cdc34","cell division cycle 34"
"ENSMUSG00000020308",74.9807981124062,105.700752083708,180.681550196114,"Tpgs1","tubulin polyglutamylase complex subunit 1"
"ENSMUSG00000020309",6.74537681860642,5.18468878891607,11.9300656075225,"Chac2","ChaC, cation transport regulator 2"
"ENSMUSG00000020310",0.347401381215781,0.808365456336377,1.15576683755216,"Madcam1","mucosal vascular addressin cell adhesion molecule 1"
"ENSMUSG00000020311",58.2186814687447,48.2231806711011,106.441862139846,"Erlec1","endoplasmic reticulum lectin 1"
"ENSMUSG00000020312",55.9316223757408,64.3626151269205,120.294237502661,"Shc2","SHC (Src homology 2 domain containing) transforming protein 2"
"ENSMUSG00000020315",870.095709370026,904.393697614957,1774.48940698498,"Sptbn1","spectrin beta, non-erythrocytic 1"
"ENSMUSG00000020317",0,0,0,"Theg","testicular haploid expressed gene"
"ENSMUSG00000020319",5.90582348066829,4.90594207983456,10.8117655605028,"Wdpcp","WD repeat containing planar cell polarity effector"
"ENSMUSG00000020321",1616.48757691213,1643.51847141549,3260.00604832762,"Mdh1","malate dehydrogenase 1, NAD (soluble)"
"ENSMUSG00000020323",0.347401381215781,0.334496050897811,0.681897432113593,"Prss57","protease, serine 57"
"ENSMUSG00000020325",0.11580046040526,0.111498683632604,0.227299144037864,"Fstl3","follistatin-like 3"
"ENSMUSG00000020326",34.2479861648558,35.4844560660761,69.7324422309319,"Ccng1","cyclin G1"
"ENSMUSG00000020327",3.96616576888017,4.09757662349819,8.06374239237836,"Fgf22","fibroblast growth factor 22"
"ENSMUSG00000020328",8.51133383978665,7.24741443611924,15.7587482759059,"Nudcd2","NudC domain containing 2"
"ENSMUSG00000020329",33.8137344383361,45.8538336439083,79.6675680822443,"Polrmt","polymerase (RNA) mitochondrial (DNA directed)"
"ENSMUSG00000020330",0.955353798343399,0.724741443611924,1.68009524195532,"Hmmr","hyaluronan mediated motility receptor (RHAMM)"
"ENSMUSG00000020331",265.791006745174,300.154456338969,565.945463084143,"Hcn2","hyperpolarization-activated, cyclic nucleotide-gated K+ 2"
"ENSMUSG00000020332",0,0,0,"Meikin","meiotic kinetochore factor"
"ENSMUSG00000020333",336.863539318903,325.604030878111,662.467570197014,"Acsl6","acyl-CoA synthetase long-chain family member 6"
"ENSMUSG00000020334",6.54272601289722,7.97215587973117,14.5148818926284,"Slc22a4","solute carrier family 22 (organic cation transporter), member 4"
"ENSMUSG00000020335",3.30031312154992,3.0662137998966,6.36652692144653,"Zfp354b","zinc finger protein 354B"
"ENSMUSG00000020340",577.381095580629,639.444950632982,1216.82604621361,"Cyfip2","cytoplasmic FMR1 interacting protein 2"
"ENSMUSG00000020346",40.6170114871451,40.8642675513493,81.4812790384944,"Mgat1","mannoside acetylglucosaminyltransferase 1"
"ENSMUSG00000020349",514.935697307092,477.047117922095,991.982815229187,"Ppp2ca","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform"
"ENSMUSG00000020354",0.897453568140769,0.668992101795622,1.56644566993639,"Sgcd","sarcoglycan, delta (dystrophin-associated glycoprotein)"
"ENSMUSG00000020357",5.3557712937433,5.29618747254868,10.651958766292,"Flt4","FMS-like tyrosine kinase 4"
"ENSMUSG00000020358",79.004864111489,70.5229173976218,149.527781509111,"Hnrnpab","heterogeneous nuclear ribonucleoprotein A/B"
"ENSMUSG00000020359",5.15312048803409,6.38329963796656,11.5364201260007,"Phykpl","5-phosphohydroxy-L-lysine phospholyase"
"ENSMUSG00000020361",377.451600690947,351.834096202681,729.285696893628,"Hspa4","heat shock protein 4"
"ENSMUSG00000020362",8.85873522100243,7.19166509430294,16.0504003153054,"Cnot6","CCR4-NOT transcription complex, subunit 6"
"ENSMUSG00000020363",0.897453568140769,1.14286150723419,2.04031507537496,"Gfpt2","glutamine fructose-6-phosphate transaminase 2"
"ENSMUSG00000020364",1.82385725138285,2.45297103991728,4.27682829130013,"Zfp354a","zinc finger protein 354A"
"ENSMUSG00000020366",452.345548458049,446.301355910404,898.646904368453,"Mapk9","mitogen-activated protein kinase 9"
"ENSMUSG00000020368",505.382159323658,479.778835671094,985.160994994752,"Canx","calnexin"
"ENSMUSG00000020372",120.693029857383,135.387276600889,256.080306458272,"Rack1","receptor for activated C kinase 1"
"ENSMUSG00000020374",14.0987060543405,13.853711441351,27.9524174956915,"Rasgef1c","RasGEF domain family, member 1C"
"ENSMUSG00000020375",38.7642041206609,34.4252185715664,73.1894226922273,"Rufy1","RUN and FYVE domain containing 1"
"ENSMUSG00000020376",90.6138602671163,86.7459758661657,177.359836133282,"Rnf130","ring finger protein 130"
"ENSMUSG00000020377",0.202650805709206,0.0836240127244528,0.286274818433659,"Ltc4s","leukotriene C4 synthase"
"ENSMUSG00000020380",16.6463161832562,13.8815861122592,30.5279022955154,"Rad50","RAD50 double strand break repair protein"
"ENSMUSG00000020381",3.90826553867754,4.5993206998449,8.50758623852244,"Mrnip","MRN complex interacting protein"
"ENSMUSG00000020383",0,0,0,"Il13","interleukin 13"
"ENSMUSG00000020385",18.093821938322,16.808426557615,34.902248495937,"Clk4","CDC like kinase 4"
"ENSMUSG00000020386",60.911042173167,50.3974050019369,111.308447175104,"Sar1b","secretion associated Ras related GTPase 1B"
"ENSMUSG00000020387",20.2940306860219,23.7492196137446,44.0432502997665,"Jade2","jade family PHD finger 2"
"ENSMUSG00000020388",2.89501151013151,4.09757662349819,6.9925881336297,"Pdlim4","PDZ and LIM domain 4"
"ENSMUSG00000020389",7.49807981124062,5.71430753617094,13.2123873474116,"Cdkl3","cyclin-dependent kinase-like 3"
"ENSMUSG00000020390",102.251806537845,98.7042096857624,200.956016223607,"Ube2b","ubiquitin-conjugating enzyme E2B"
"ENSMUSG00000020392",69.7697773941695,63.9166203923901,133.68639778656,"Cdkn2aipnl","CDKN2A interacting protein N-terminal like"
"ENSMUSG00000020393",8.97453568140769,11.45648974325,20.4310254246577,"Kremen1","kringle containing transmembrane protein 1"
"ENSMUSG00000020395",1.67910667587628,1.33798420359124,3.01709087946752,"Itk","IL2 inducible T cell kinase"
"ENSMUSG00000020396",7213.26857887388,7050.50776082406,14263.7763396979,"Nefh","neurofilament, heavy polypeptide"
"ENSMUSG00000020397",13.2591527164023,10.70387362873,23.9630263451323,"Med7","mediator complex subunit 7"
"ENSMUSG00000020399",0.231600920810521,0.195122696357056,0.426723617167577,"Havcr2","hepatitis A virus cellular receptor 2"
"ENSMUSG00000020400",84.6211864411441,87.6937146770428,172.314901118187,"Tnip1","TNFAIP3 interacting protein 1"
"ENSMUSG00000020401",0.0868503453039454,0,0.0868503453039454,"Fam71b","family with sequence similarity 71, member B"
"ENSMUSG00000020402",690.662895972075,716.406917010387,1407.06981298246,"Vdac1","voltage-dependent anion channel 1"
"ENSMUSG00000020405",0,0,0,"Fabp6","fatty acid binding protein 6, ileal (gastrotropin)"
"ENSMUSG00000020407",1.1580046040526,1.11498683632604,2.27299144037864,"Upp1","uridine phosphorylase 1"
"ENSMUSG00000020409",69.2486753223458,64.7807351905428,134.029410512889,"Slu7","SLU7 splicing factor homolog (S. cerevisiae)"
"ENSMUSG00000020411",3.70561473296834,2.954715116264,6.66032984923233,"Nipal4","NIPA-like domain containing 4"
"ENSMUSG00000020412",16.2410145718378,18.6202801666448,34.8612947384826,"Ascc2","activating signal cointegrator 1 complex subunit 2"
"ENSMUSG00000020413",8.30868303407744,6.16030227070135,14.4689853047788,"Hus1","HUS1 checkpoint clamp component"
"ENSMUSG00000020415",22.783740584735,23.080227511949,45.863968096684,"Pttg1","pituitary tumor-transforming gene 1"
"ENSMUSG00000020419",0.0289501151013151,0,0.0289501151013151,"Hormad2","HORMA domain containing 2"
"ENSMUSG00000020420",0.0868503453039454,0.0557493418163019,0.142599687120247,"Zfp607a","zinc finger protein 607A"
"ENSMUSG00000020422",13.8381550184286,18.5087814830122,32.3469365014408,"Tns3","tensin 3"
"ENSMUSG00000020423",2.63446047421968,2.36934702719283,5.0038075014125,"Btg2","B cell translocation gene 2, anti-proliferative"
"ENSMUSG00000020424",1.96860782688943,2.45297103991728,4.42157886680671,"Gatsl3","GATS protein-like 3"
"ENSMUSG00000020427",3.93721565377886,3.79095524350853,7.72817089728738,"Igfbp3","insulin-like growth factor binding protein 3"
"ENSMUSG00000020428",0,0,0,"Gabra6","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6"
"ENSMUSG00000020429",0,0,0,"Igfbp1","insulin-like growth factor binding protein 1"
"ENSMUSG00000020430",28.8343146409099,31.8049995062002,60.6393141471101,"Pes1","pescadillo ribosomal biogenesis factor 1"
"ENSMUSG00000020431",63.3718019567788,69.6866772703773,133.058479227156,"Adcy1","adenylate cyclase 1"
"ENSMUSG00000020432",6.80327704880905,5.65855819435464,12.4618352431637,"Tcn2","transcobalamin 2"
"ENSMUSG00000020434",0.376351496317097,0.418120063622264,0.794471559939361,"4921536K21Rik","RIKEN cDNA 4921536K21 gene"
"ENSMUSG00000020435",52.5734090239883,48.9757967856212,101.549205809609,"Osbp2","oxysterol binding protein 2"
"ENSMUSG00000020436",209.251431952306,193.310842748027,402.562274700332,"Gabrg2","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2"
"ENSMUSG00000020437",0,0.111498683632604,0.111498683632604,"Myo1g","myosin IG"
"ENSMUSG00000020439",2.113358402396,2.53659505264173,4.64995345503774,"Smtn","smoothelin"
"ENSMUSG00000020440",139.597455018542,179.903126041206,319.500581059748,"Arf5","ADP-ribosylation factor 5"
"ENSMUSG00000020441",11.5510959254247,11.9861084905049,23.5372044159296,"2310033P09Rik","RIKEN cDNA 2310033P09 gene"
"ENSMUSG00000020444",150.56954864194,165.993665258039,316.563213899979,"Guk1","guanylate kinase 1"
"ENSMUSG00000020447",0.955353798343399,1.4216082163157,2.3769620146591,"Npc1l1","NPC1-like 1"
"ENSMUSG00000020448",33.4084328269177,35.0663360024539,68.4747688293715,"Rnf185","ring finger protein 185"
"ENSMUSG00000020451",112.442247053508,119.582338195967,232.024585249475,"Limk2","LIM motif-containing protein kinase 2"
"ENSMUSG00000020453",5.3557712937433,5.40768615618128,10.7634574499246,"Patz1","POZ (BTB) and AT hook containing zinc finger 1"
"ENSMUSG00000020454",31.4977252302309,32.139495557098,63.6372207873289,"Eif4enif1","eukaryotic translation initiation factor 4E nuclear import factor 1"
"ENSMUSG00000020455",10.5088917817774,12.0976071741375,22.6064989559149,"Trim11","tripartite motif-containing 11"
"ENSMUSG00000020456",368.303364318931,425.283854045659,793.58721836459,"Ogdh","oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)"
"ENSMUSG00000020457",98.4303913444714,90.3696830842253,188.800074428697,"Drg1","developmentally regulated GTP binding protein 1"
"ENSMUSG00000020458",910.452169821259,840.254079855301,1750.70624967656,"Rtn4","reticulon 4"
"ENSMUSG00000020459",27.1552079650336,22.3276113974289,49.4828193624625,"Mtif2","mitochondrial translational initiation factor 2"
"ENSMUSG00000020460",54.9762685773974,46.2998283784387,101.276096955836,"Rps27a","ribosomal protein S27A"
"ENSMUSG00000020461",0.0289501151013151,0.111498683632604,0.140448798733919,"Clhc1","clathrin heavy chain linker domain containing 1"
"ENSMUSG00000020462",121.0693813537,95.8331185822229,216.902499935923,"Cfap36","cilia and flagella associated protein 36"
"ENSMUSG00000020463",20.5256316068324,17.1150479376047,37.6406795444371,"Ppp4r3b","protein phosphatase 4 regulatory subunit 3B"
"ENSMUSG00000020464",31.5845755755348,29.8537725426296,61.4383481181644,"Pnpt1","polyribonucleotide nucleotidyltransferase 1"
"ENSMUSG00000020467",1.5343561003697,1.39373354540755,2.92808964577725,"Efemp1","epidermal growth factor-containing fibulin-like extracellular matrix protein 1"
