"","SRR2157283.counts","SRR2157284.counts","SRR2157286.counts","SRR2157287.counts","avg","Symbol","Name"
"ENSMUSG00000008200",173.179461289436,222.746122660957,274.750382975759,234.382393955388,905.05836088154,"Fnbp4","formin binding protein 4"
"ENSMUSG00000008206",38.7293193087369,46.5962947632975,63.5145063455338,48.1138378516624,196.953958269231,"Cers4","ceramide synthase 4"
"ENSMUSG00000008226",13.670697438516,10.263625606236,8.55774401287192,13.4984624791061,45.9905295367301,"Scrn3","secernin 3"
"ENSMUSG00000008301",21.7901059741052,20.3858789589426,21.5280747823809,23.0854386716531,86.7894983870818,"Phax","phosphorylated adaptor for RNA export"
"ENSMUSG00000008305",15.0974305677729,14.8440866205893,12.134613580752,12.3735906058473,54.4497213749614,"Tle1","transducin-like enhancer of split 1"
"ENSMUSG00000008307",5.44752649352629,7.2382593807064,6.71916619760647,5.62435936629423,25.0293114381334,"1700109H08Rik","RIKEN cDNA 1700109H08 gene"
"ENSMUSG00000008318",40.1819930403439,41.5917169883559,30.4869630458562,35.9703346744363,148.231007748992,"Relt","RELT tumor necrosis factor receptor"
"ENSMUSG00000008333",32.0107033000545,32.2328738047082,25.3389451631129,33.6438951183782,123.226417386254,"Snrpb2","U2 small nuclear ribonucleoprotein B"
"ENSMUSG00000008348",69.0798240583834,64.805041017887,68.7962389784781,78.9966838265871,281.677787881336,"Ubc","ubiquitin C"
"ENSMUSG00000008373",43.6580337552607,39.0187419741205,36.3035546796051,41.3901718819561,160.370502290942,"Prpf31","pre-mRNA processing factor 31"
"ENSMUSG00000008384",18.9106991132413,15.5792223389423,19.1212092787607,21.628218290386,75.2393490213302,"Sertad1","SERTA domain containing 1"
"ENSMUSG00000008393",51.595858074399,43.4295562842384,36.3704120547056,60.5385589972033,191.934385410546,"Carhsp1","calcium regulated heat stable protein 1"
"ENSMUSG00000008398",35.4089222079209,37.5767449881204,37.3064153061135,38.6546880083494,148.946770510504,"Elk3","ELK3, member of ETS oncogene family"
"ENSMUSG00000008429",51.7255610861496,53.6366329890627,53.1181845173964,56.9338559488057,215.414234541414,"Herpud2","HERPUD family member 2"
"ENSMUSG00000008435",10.2205973259493,11.2815058316479,12.0677562056514,12.4758516852345,46.0457110484831,"Rdh13","retinol dehydrogenase 13 (all-trans and 9-cis)"
"ENSMUSG00000008450",14.0598064737679,10.4898212118831,9.22631776387754,12.9104612726299,46.6864067221584,"Nutf2","nuclear transport factor 2"
"ENSMUSG00000008475",315.04861554227,289.049709566256,269.167792154862,330.891287627028,1204.15740489042,"Arpc5","actin related protein 2/3 complex, subunit 5"
"ENSMUSG00000008496",264.282856743075,283.11207491802,347.725207898022,217.381489507272,1112.50162906639,"Pou2f2","POU domain, class 2, transcription factor 2"
"ENSMUSG00000008540",49.7800159098902,30.7343279172963,10.1957497028357,31.1129334035458,121.823026933568,"Mgst1","microsomal glutathione S-transferase 1"
"ENSMUSG00000008604",65.5519021387664,65.2291577784753,69.2976692917324,65.6516129665617,265.730342175536,"Ubqln4","ubiquilin 4"
"ENSMUSG00000008668",707.400226087914,674.769766095931,676.964351580739,756.604161115807,2815.73850488039,"Rps18","ribosomal protein S18"
"ENSMUSG00000008682",750.09845755622,705.390996210404,665.598597813644,767.750618769009,2888.83867034928,"Rpl10","ribosomal protein L10"
"ENSMUSG00000008683",611.160591368949,622.122738881574,660.116293055397,701.792222564286,2595.19184587021,"Rps15a","ribosomal protein S15A"
"ENSMUSG00000008690",136.136281133457,114.624623161655,108.843806663715,133.041664282705,492.646375241532,"Ncaph2","non-SMC condensin II complex, subunit H2"
"ENSMUSG00000008730",380.289230452835,370.762872106262,354.979233096433,355.945252076884,1461.97658773241,"Hipk1","homeodomain interacting protein kinase 1"
"ENSMUSG00000008763",69.5208142983355,69.4420509336521,71.5708200451515,74.3693699843178,284.903055261457,"Man1a2","mannosidase, alpha, class 1A, member 2"
"ENSMUSG00000008822",9.23485443664457,8.84990307094181,8.25688582491939,9.8426288910149,36.1842722235207,"Acyp1","acylphosphatase 1, erythrocyte (common) type"
"ENSMUSG00000008843",8.22317094498968,3.16673847905905,1.77172044016489,16.1572505431725,29.3188804073861,"Cldn13","claudin 13"
"ENSMUSG00000008845",39.170309548689,12.2428371556479,2.8080097542236,9.02454025591755,63.2456967144781,"Cd163","CD163 antigen"
"ENSMUSG00000008855",94.9426046014582,103.908606344125,106.136082972142,102.08212249824,407.069416415965,"Hdac5","histone deacetylase 5"
"ENSMUSG00000008859",32.4776341423567,32.8266372695318,31.9578252980686,36.2004221030574,133.462518813014,"Rala","v-ral simian leukemia viral oncogene A (ras related)"
"ENSMUSG00000008892",55.7982356551193,48.9996230732976,43.0895782523121,54.2495026148925,202.136939595622,"Vdac3","voltage-dependent anion channel 3"
"ENSMUSG00000008958",44.7994202586662,44.8432788195326,50.6110329511253,47.4747061054926,187.728438134817,"Vps72","vacuolar protein sorting 72"
"ENSMUSG00000008976",63.0616043131543,67.2366437785931,67.2919480387155,74.088152016003,271.678348146466,"Gabpa","GA repeat binding protein, alpha"
"ENSMUSG00000009013",91.1033954536397,75.9451745960055,77.0865534909478,92.8786253533951,337.013748893988,"Dynll1","dynein light chain LC8-type 1"
"ENSMUSG00000009030",33.1002085987597,30.3950345088257,32.4258269237725,37.6576424843245,133.578712515682,"Pdcl","phosducin-like"
"ENSMUSG00000009035",50.0134813310414,47.444528284474,39.0447070587281,41.3646066121094,177.867323286353,"Tmem184b","transmembrane protein 184b"
"ENSMUSG00000009073",70.1693293570886,65.6815489897694,70.3005299182408,66.5463974111994,272.697805676298,"Nf2","neurofibromin 2"
"ENSMUSG00000009076",9.33861684604507,8.17131625400059,8.22345713736911,9.63810673224056,35.3714969696553,"Zmat5","zinc finger, matrin type 5"
"ENSMUSG00000009079",275.203850332478,304.402736299551,314.965094098747,315.475429909413,1210.04711064019,"Ewsr1","Ewing sarcoma breakpoint region 1"
"ENSMUSG00000009090",137.459251853313,132.494076007774,131.842743698308,142.142900348163,543.938971907559,"Ap1b1","adaptor protein complex AP-1, beta 1 subunit"
"ENSMUSG00000009092",11.4916868411055,4.18461870447089,3.27601137992753,5.75218571552819,24.7045026410321,"Derl3","Der1-like domain family, member 3"
"ENSMUSG00000009112",66.719229244522,58.3584662569454,55.8259082089691,67.1343986176756,248.038002328112,"Bcl2l13","BCL2-like 13 (apoptosis facilitator)"
"ENSMUSG00000009145",6.35544757578067,7.77547394411821,7.45459732371265,6.31462165215761,27.9001404957691,"Dqx1","DEAQ RNA-dependent ATPase"
"ENSMUSG00000009207",23.9691165715157,22.4216394097663,17.249202775945,22.727524893798,86.367483651025,"Lnpk","lunapark, ER junction formation factor"
"ENSMUSG00000009210",0.518812047002504,0.565489014117688,0.702002438555899,0.511305396935839,2.29760889661193,"Prr29","proline rich 29"
"ENSMUSG00000009246",1.16732710575563,1.66819259164718,0.969431938958147,2.01965631789656,5.82460795425752,"Trpm5","transient receptor potential cation channel, subfamily M, member 5"
"ENSMUSG00000009291",69.417051888935,60.9879901725926,56.4944819599748,63.8876093471331,250.787133368635,"Pttg1ip","pituitary tumor-transforming 1 interacting protein"
"ENSMUSG00000009292",42.3610036377544,25.8993968465901,8.25688582491939,20.1198673694253,96.6371536786892,"Trpm2","transient receptor potential cation channel, subfamily M, member 2"
"ENSMUSG00000009293",38.5217944899359,31.0736213257669,25.4058025382135,30.3204100382952,125.321628392212,"Ube2g2","ubiquitin-conjugating enzyme E2G 2"
"ENSMUSG00000009350",853.575520330869,489.996230732976,80.4628509335262,194.653964613474,1618.68856661085,"Mpo","myeloperoxidase"
"ENSMUSG00000009376",10.2724785306496,6.36175140882399,2.13943600321798,2.55652698467919,21.3301929273707,"Met","met proto-oncogene"
"ENSMUSG00000009406",15.953470445327,16.8515726207071,18.084919964702,15.5181187970027,66.4080818277388,"Elk1","ELK1, member of ETS oncogene family"
"ENSMUSG00000009418",22.386739828158,14.3916954092952,1.63800568996377,4.55061803272897,42.9670589601459,"Nav1","neuron navigator 1"
"ENSMUSG00000009470",212.557295656926,217.684995984604,215.748749449513,218.455230840837,864.44627193188,"Tnpo1","transportin 1"
"ENSMUSG00000009535",31.7772378789034,37.2374515796497,35.8021243663509,36.73729276984,141.554106594744,"Rnmt","RNA (guanine-7-) methyltransferase"
"ENSMUSG00000009549",52.9447693966055,44.9281021716503,47.9367379471028,56.7293337900313,202.53894330539,"Srp14","signal recognition particle 14"
"ENSMUSG00000009551",1.32297071985638,1.15925247894126,1.73829175261461,0.79252336525055,5.0130383166628,"6330409D20Rik","RIKEN cDNA 6330409D20 gene"
"ENSMUSG00000009555",124.4111288712,122.909037218479,131.274456009953,137.643412855128,516.238034954761,"Cdk9","cyclin-dependent kinase 9 (CDC2-related kinase)"
"ENSMUSG00000009563",30.7136731825482,30.2536622552963,32.3255408611217,32.9025022928212,126.195378591787,"Tor2a","torsin family 2, member A"
"ENSMUSG00000009566",15.5903020124252,17.4736105362366,18.2520634024534,19.3529092740215,70.6688852251367,"Fpgs","folylpolyglutamyl synthetase"
"ENSMUSG00000009569",30.1948611355457,36.3892180584732,36.8718423679599,30.9084112447715,134.36433280675,"Mkl2","MKL/myocardin-like 2"
"ENSMUSG00000009575",146.071531833555,124.944797669303,98.8152003986304,134.75453736244,504.586067263929,"Cbx5","chromobox 5"
"ENSMUSG00000009585",449.005886078317,539.617891721804,637.451642896307,528.101779225181,2154.17719992161,"Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3"
"ENSMUSG00000009621",133.204993067893,143.436288430951,153.136817667837,127.11052167825,556.888620844931,"Vav2","vav 2 oncogene"
"ENSMUSG00000009628",5.34376408412579,4.21289315517677,1.47086225221236,4.7551401915033,15.7826596830182,"Tex15","testis expressed gene 15"
"ENSMUSG00000009630",68.3016059878796,57.7364283414159,43.7247233157674,60.7686464258244,230.531404070887,"Ppp2cb","protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform"
"ENSMUSG00000009633",11.1025778058536,7.54927833847113,1.93886387791629,5.62435936629423,26.2150793885352,"G0s2","G0/G1 switch gene 2"
"ENSMUSG00000009640",20.934066096551,20.4141534096485,20.4917854683222,22.3440458460962,84.1840508206179,"Dmap1","DNA methyltransferase 1-associated protein 1"
"ENSMUSG00000009647",30.5839701707976,24.711869916943,17.249202775945,22.1395236873218,94.6845665510073,"Mcu","mitochondrial calcium uniporter"
"ENSMUSG00000009681",47.7825895289306,47.7838216929446,41.4515725623483,44.0745252158693,181.092509000093,"Bcr","breakpoint cluster region"
"ENSMUSG00000009687",154.631930609096,135.830461191069,81.1982820596324,99.2699428150931,470.93061667489,"Fxyd5","FXYD domain-containing ion transport regulator 5"
"ENSMUSG00000009731",2.25683240446089,1.78129039447072,2.54058025382135,1.32939403203318,7.90809708478614,"Kcnd1","potassium voltage-gated channel, Shal-related family, member 1"
"ENSMUSG00000009733",7.15960624863455,8.73680526811828,7.22059651086068,7.26053663648891,30.3775446641024,"Tfcp2","transcription factor CP2"
"ENSMUSG00000009739",43.0354592988577,48.1231151014152,68.8630963535787,45.5061803272896,205.527851081141,"Pou6f1","POU domain, class 6, transcription factor 1"
"ENSMUSG00000009741",121.246375384485,145.867891191658,173.494888385958,152.138920858259,592.74807582036,"Ubp1","upstream binding protein 1"
"ENSMUSG00000009772",76.2134897046678,93.7298040900067,103.862932218723,91.9838409087574,365.790066922155,"Nuak2","NUAK family, SNF1-like kinase, 2"
"ENSMUSG00000009828",6.61485359928192,6.64449591588283,6.68573751005619,6.80036177924666,26.7454488044676,"Ick","intestinal cell kinase"
"ENSMUSG00000009863",67.8087345432272,58.3867407076513,51.9147517655863,65.1147422997791,243.224969316244,"Sdhb","succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"
"ENSMUSG00000009894",8.81980479904256,9.10437312729477,8.12317107471826,8.66662647806247,34.7139754791181,"Snap47","synaptosomal-associated protein, 47"
"ENSMUSG00000009905",17.4580253816343,19.5093709870602,19.4889248418138,20.7845643854418,77.2408855959501,"Kdsr","3-ketodihydrosphingosine reductase"
"ENSMUSG00000009907",100.883002539637,100.628770062243,96.0406193319571,103.385951260427,400.938343194263,"Vps4b","vacuolar protein sorting 4B"
"ENSMUSG00000009927",451.72964932508,419.451476221795,427.285484267691,481.087247976931,1779.5538577915,"Rps25","ribosomal protein S25"
"ENSMUSG00000009995",81.1940853558918,87.9618161460063,108.542948475762,95.3328912586871,373.031741236348,"Taz","tafazzin"
"ENSMUSG00000010021",5.62911070997717,5.14595002847096,7.72202682411489,6.08453422353648,24.5816217860995,"Kif19a","kinesin family member 19A"
"ENSMUSG00000010025",76.6544799446199,76.2561935537702,73.0751109849141,75.9799819846656,301.96576646797,"Aldh3a2","aldehyde dehydrogenase family 3, subfamily A2"
"ENSMUSG00000010044",0.570693251702754,0.565489014117688,0.936003251407866,0.715827555710174,2.78801307293848,"Zmynd10","zinc finger, MYND domain containing 10"
"ENSMUSG00000010045",30.869316796649,28.2179018044726,27.9463827920349,30.7805848955375,117.814186288694,"Tmem115","transmembrane protein 115"
"ENSMUSG00000010047",6.82237841808292,4.94802887352977,4.98087444499186,6.31462165215761,23.0659033887622,"Hyal2","hyaluronoglucosaminidase 2"
"ENSMUSG00000010048",32.529515347057,22.1671693534134,19.6894969671155,32.7491106737405,107.135292341326,"Ifrd2","interferon-related developmental regulator 2"
"ENSMUSG00000010051",1.16732710575563,1.18752692964714,1.43743356466208,1.45722038126714,5.249507981332,"Hyal1","hyaluronoglucosaminidase 1"
"ENSMUSG00000010054",19.9742638095964,20.1314089025897,20.9263584064759,23.8268314972101,84.858862615872,"Tusc2","tumor suppressor candidate 2"
"ENSMUSG00000010057",25.2142654843217,28.133078452355,31.2892515470629,30.8317154352311,115.468310918971,"Nprl2","nitrogen permease regulator-like 2"
"ENSMUSG00000010066",0.907921082254382,0.763410169058878,0.902574563857585,0.690262285863382,3.26416810103423,"Cacna2d2","calcium channel, voltage-dependent, alpha 2/delta subunit 2"
"ENSMUSG00000010067",11.9845582857578,14.7875377191775,14.7754798972242,13.2172445107914,54.764820412951,"Rassf1","Ras association (RalGDS/AF-6) domain family member 1"
"ENSMUSG00000010095",100.883002539637,89.0079708221241,88.9537375712975,99.3977691643271,378.242480097386,"Slc3a2","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2"
"ENSMUSG00000010097",213.724622762681,262.132432494254,312.056798281872,258.209225452599,1046.12307899141,"Nxf1","nuclear RNA export factor 1"
"ENSMUSG00000010110",86.7194336564685,93.0229428223596,99.95177577534,100.573771577279,380.267923831448,"Stx5a","syntaxin 5A"
"ENSMUSG00000010136",0.64851505875313,0.819959070470647,1.37057618956152,0.741392825556966,3.58044314434226,"Pifo","primary cilia formation"
"ENSMUSG00000010142",174.606194418693,177.846294940013,203.981851431814,192.353090327263,748.787431117782,"Tnfrsf13b","tumor necrosis factor receptor superfamily, member 13b"
"ENSMUSG00000010277",273.777117203221,283.168623819432,295.843884819986,248.775640879132,1101.56526672177,"2610507B11Rik","RIKEN cDNA 2610507B11 gene"
"ENSMUSG00000010290",18.65129308974,17.3887871841189,18.2854920900037,20.3243895281996,74.6499618920622,"AI597479","expressed sequence AI597479"
"ENSMUSG00000010307",17.3802035745839,10.2919000569419,5.24830394539411,7.10714501740816,40.0275525943281,"Tmem86a","transmembrane protein 86A"
"ENSMUSG00000010342",0.622574456403005,0.537214563411803,0.167143437751405,0.536870666782631,1.86380312434884,"Tex14","testis expressed gene 14"
"ENSMUSG00000010358",32.6073371541074,31.299816931414,34.4649768643396,35.1011154996453,133.473246449506,"Ifi35","interferon-induced protein 35"
"ENSMUSG00000010362",25.4996121101731,24.93806552259,27.1106656032778,24.7727464815414,102.321089717582,"Rdm1","RAD52 motif 1"
"ENSMUSG00000010376",57.9772462525298,50.130601101533,41.9530028756026,54.6074163927476,204.668266622413,"Nedd8","neural precursor cell expressed, developmentally down-regulated gene 8"
"ENSMUSG00000010392",50.6879369921446,50.6678156649448,53.1181845173964,52.9201085828593,207.394045757345,"Gosr1","golgi SNAP receptor complex member 1"
"ENSMUSG00000010406",18.858817908541,17.3322382827071,16.1126273992354,19.8642146709573,72.1678982614409,"Mrpl52","mitochondrial ribosomal protein L52"
"ENSMUSG00000010453",83.295274146252,85.3040177796532,92.5974645142782,84.9533917008896,346.150148141073,"Kansl3","KAT8 regulatory NSL complex subunit 3"
"ENSMUSG00000010492",1.32297071985638,1.86611374658837,1.33714750201124,1.48278565111393,6.00901761956992,"Uckl1os","uridine-cytidine kinase 1-like 1, opposite strand"
"ENSMUSG00000010517",46.3817970020238,42.6378716644737,36.3035546796051,41.8503467391984,167.173570085301,"Faf1","Fas-associated factor 1"
"ENSMUSG00000010538",0.674455661103255,0.763410169058878,0.501430313254214,0.766958095403758,2.70625423882011,"Tsacc","TSSK6 activating co-chaperone"
"ENSMUSG00000010554",30.0910987261452,32.0915015511788,33.4621162378312,34.9221586107178,130.566875125873,"Mettl16","methyltransferase like 16"
"ENSMUSG00000010607",8.79386419669244,6.72931926800048,5.7831629461986,7.56731987465041,28.8736662855419,"Pigyl","phosphatidylinositol glycan anchor biosynthesis, class Y-like"
"ENSMUSG00000010608",181.713919462627,230.069205393781,259.005471139577,217.304793697731,888.093389693716,"Rbm25","RNA binding motif protein 25"
